keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
infinite set of strings	0.0	0.0	0.0	2.0	0.0000000000	False
subset of t star	0.0	0.0	0.0	4.0	0.0000000000	False
star is a language	0.0	0.0	0.0	2.0	0.0000000000	False
define on any set	0.0	0.0	0.0	2.0	0.0000000000	False
empty set for strings	0.0	0.0	0.0	2.0	0.0000000000	False
single element the empty	0.0	0.0	0.0	2.0	0.0000000000	False
element the empty string	0.0	0.0	0.0	2.0	0.0000000000	False
lot of other languages	0.0	0.0	0.0	2.0	0.0000000000	False
star as two extreme	0.0	0.0	0.0	2.0	0.0000000000	False
extreme as one extreme	0.0	0.0	0.0	2.0	0.0000000000	False
language and the language	0.0	0.0	0.0	2.0	0.0000000000	False
language containing the empty	0.0	0.0	0.0	2.0	0.0000000000	False
set of possible programs	0.0	0.0	0.0	2.0	0.0000000000	False
programs and the problem	0.0	0.0	0.0	2.0	0.0000000000	False
problem is of defining	0.0	0.0	0.0	2.0	0.0000000000	False
defining exactly what grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammars called regular grammars	0.0	0.0	0.0	2.0	0.0000000000	False
regular grammar every production	0.0	0.0	0.0	2.0	0.0000000000	False
form where this capital	0.0	0.0	0.0	2.0	0.0000000000	False
terminal symbol this capital	0.0	0.0	0.0	2.0	0.0000000000	False
denotes a terminal symbol	0.0	0.0	0.0	2.0	0.0000000000	False
terminal symbol in fact	0.0	0.0	0.0	2.0	0.0000000000	False
form then we call	0.0	0.0	0.0	2.0	0.0000000000	False
call this a right	0.0	0.0	0.0	2.0	0.0000000000	False
right linear regular grammar	0.0	0.0	4.9944598338	12.0	0.3666666667	True
first thing to realize	0.0	0.0	0.0	2.0	0.0000000000	False
difference ok a context	0.0	0.0	0.0	2.0	0.0000000000	False
free grammar allows productions	0.0	0.0	0.0	2.0	0.0000000000	False
linear regular grammar means	0.0	0.0	0.0	2.0	0.0000000000	False
appearing in this order	0.0	0.0	0.0	2.0	0.0000000000	False
order the terminal symbol	0.0	0.0	0.0	2.0	0.0000000000	False
symbol in a context	0.0	0.0	0.0	2.0	0.0000000000	False
terminal to be generated	0.0	0.0	0.0	2.0	0.0000000000	False
strings of the language	0.0	0.0	0.0	2.0	0.0000000000	False
form the terminal set	0.0	0.0	0.0	2.0	0.0000000000	False
non terminal symbols appearing	0.0	0.0	0.0	2.0	0.0000000000	False
appearing on the right	0.0	0.0	0.0	4.0	0.0000000000	False
generate a full sentence	0.0	0.0	0.0	2.0	0.0000000000	False
language so a right	0.0	0.0	0.0	2.0	0.0000000000	False
similarly you might define	0.0	0.0	0.0	2.0	0.0000000000	False
define a left linear	0.0	0.0	0.0	4.0	0.0000000000	False
left linear regular grammar	0.0	0.0	3.9972299169	6.0	0.0000000000	True
defined for example designed	0.0	0.0	0.0	2.0	0.0000000000	False
designed some hard ware	0.0	0.0	0.0	2.0	0.0000000000	False
hard ware using finite	0.0	0.0	0.0	2.0	0.0000000000	False
ware using finite state	0.0	0.0	0.0	2.0	0.0000000000	False
state machines it turns	0.0	0.0	0.0	2.0	0.0000000000	False
linear grammars actually represents	0.0	0.0	0.0	2.0	0.0000000000	False
represents finite state machines	0.0	0.0	0.0	2.0	0.0000000000	False
machines you know machines	0.0	0.0	0.0	2.0	0.0000000000	False
output i am talking	0.0	0.0	0.0	2.0	0.0000000000	False
talking of those kinds	0.0	0.0	0.0	2.0	0.0000000000	False
right so in fact	0.0	0.0	0.0	2.0	0.0000000000	False
fact you can represent	0.0	0.0	0.0	2.0	0.0000000000	False
diagram of the machine	0.0	0.0	0.0	2.0	0.0000000000	False
state as a non	0.0	0.0	0.0	2.0	0.0000000000	False
input symbol the input	0.0	0.0	0.0	2.0	0.0000000000	False
input into that state	0.0	0.0	0.0	2.0	0.0000000000	False
state machine automatically defines	0.0	0.0	0.0	2.0	0.0000000000	False
automatically defines a right	0.0	0.0	0.0	2.0	0.0000000000	False
defines a right linear	0.0	0.0	0.0	2.0	0.0000000000	False
machines have a start	0.0	0.0	0.0	2.0	0.0000000000	False
start symbol the start	0.0	0.0	0.0	2.0	0.0000000000	False
symbol the start symbol	0.0	0.0	0.0	2.0	0.0000000000	False
symbol is the start	0.0	0.0	0.0	2.0	0.0000000000	False
suma let us summarize	0.0	0.0	0.0	2.0	0.0000000000	False
general properties of grammars	0.0	0.0	0.0	2.0	0.0000000000	True
firstly every regular grammar	0.0	0.0	0.0	2.0	0.0000000000	False
regular grammar whether right	0.0	0.0	0.0	2.0	0.0000000000	False
grammar whether right linear	0.0	0.0	0.0	2.0	0.0000000000	False
right linear or left	0.0	0.0	0.0	4.0	0.0000000000	False
left linear every regular	0.0	0.0	0.0	2.0	0.0000000000	False
linear every regular grammar	0.0	0.0	0.0	2.0	0.0000000000	False
context free every context	0.0	0.0	0.0	4.0	0.0000000000	False
productions of the context	0.0	0.0	0.0	2.0	0.0000000000	False
grammar can be considered	0.0	0.0	0.0	2.0	0.0000000000	False
considered in the context	0.0	0.0	0.0	2.0	0.0000000000	False
context of empty strings	0.0	0.0	0.0	2.0	0.0000000000	False
strings on both sides	0.0	0.0	0.0	2.0	0.0000000000	False
sides of the non	0.0	0.0	0.0	2.0	0.0000000000	False
symbol then an empty	0.0	0.0	0.0	2.0	0.0000000000	False
bracket then an empty	0.0	0.0	0.0	2.0	0.0000000000	False
production as being padded	0.0	0.0	0.0	2.0	0.0000000000	False
context which contains empty	0.0	0.0	0.0	2.0	0.0000000000	False
string and the empty	0.0	0.0	0.0	2.0	0.0000000000	False
empty string implicitly appears	0.0	0.0	0.0	2.0	0.0000000000	False
ultimately in generating languages	0.0	0.0	0.0	2.0	0.0000000000	False
language supposing that language	0.0	0.0	0.0	2.0	0.0000000000	False
language can be generated	0.0	0.0	0.0	4.0	0.0000000000	False
generated by a right	0.0	0.0	3.99630655586	8.0	0.3548387097	False
grammar which will generate	0.0	0.0	0.0	2.0	0.0000000000	False
generated by a left	0.0	0.0	3.9972299169	6.0	0.0000000000	False
left linear grammar left	0.0	0.0	0.0	2.0	0.0000000000	False
general kind of production	0.0	0.0	0.0	2.0	0.0000000000	False
star for any set	0.0	0.0	0.0	2.0	0.0000000000	False
set of all strings	0.0	0.0	0.0	4.0	0.0000000000	False
terminal symbol ok obtained	0.0	0.0	0.0	2.0	0.0000000000	False
symbol ok obtained form	0.0	0.0	0.0	2.0	0.0000000000	False
string ok the set	0.0	0.0	0.0	2.0	0.0000000000	False
cross t the set	0.0	0.0	0.0	2.0	0.0000000000	False
right so t star	0.0	0.0	0.0	2.0	0.0000000000	False
set which is obtained	0.0	0.0	0.0	2.0	0.0000000000	False
obtained as the union	0.0	0.0	0.0	2.0	0.0000000000	False
union of cartesian products	0.0	0.0	0.0	2.0	0.0000000000	False
equal to zero right	0.0	0.0	0.0	2.0	0.0000000000	False
define a binary operation	0.0	0.0	0.0	2.0	0.0000000000	False
binary operation called catenation	0.0	0.0	0.0	2.0	0.0000000000	False
catenation ok the effect	0.0	0.0	0.0	2.0	0.0000000000	False
two strings and put	0.0	0.0	0.0	2.0	0.0000000000	False
simplicity let us assume	0.0	0.0	0.0	2.0	0.0000000000	False
assume that the set	0.0	0.0	0.0	2.0	0.0000000000	False
call those two symbols	0.0	0.0	0.0	2.0	0.0000000000	False
string in t star	0.0	0.0	0.0	4.0	0.0000000000	False
string in the set	0.0	0.0	0.0	2.0	0.0000000000	False
dot for the moment	0.0	0.0	0.0	2.0	0.0000000000	False
produce the string ababbbab	0.0	0.0	0.0	2.0	0.0000000000	False
juxtapose the two strings	0.0	0.0	0.0	2.0	0.0000000000	False
strings the two strings	0.0	0.0	0.0	2.0	0.0000000000	False
binary operation on strings	0.0	0.0	0.0	2.0	0.0000000000	False
strings it just puts	0.0	0.0	0.0	2.0	0.0000000000	False
puts the two strings	0.0	0.0	0.0	2.0	0.0000000000	False
string is of length	0.0	0.0	0.0	4.0	0.0000000000	False
belongs to the set	0.0	0.0	2.9972299169	6.0	0.0000000000	False
length three this belongs	0.0	0.0	0.0	2.0	0.0000000000	False
cube and this string	0.0	0.0	0.0	2.0	0.0000000000	False
star and so catenation	0.0	0.0	0.0	2.0	0.0000000000	False
operation from t star	0.0	0.0	0.0	2.0	0.0000000000	False
star cross t star	0.0	0.0	0.0	2.0	0.0000000000	False
star to t star	0.0	0.0	0.0	2.0	0.0000000000	False
finite length and juxtapose	0.0	0.0	0.0	2.0	0.0000000000	False
juxtapose an empty string	0.0	0.0	0.0	2.0	0.0000000000	False
back the same string	0.0	0.0	0.0	2.0	0.0000000000	False
juxtapose some other string	0.0	0.0	0.0	2.0	0.0000000000	False
back the other string	0.0	0.0	0.0	2.0	0.0000000000	False
string so the empty	0.0	0.0	0.0	2.0	0.0000000000	False
string satisfies these conditions	0.0	0.0	0.0	2.0	0.0000000000	False
belonging to t star	0.0	0.0	0.0	2.0	0.0000000000	False
concatenated with the empty	0.0	0.0	0.0	2.0	0.0000000000	False
catenation is juxtaposition operation	0.0	0.0	0.0	2.0	0.0000000000	False
rid of the dot	0.0	0.0	0.0	2.0	0.0000000000	False
dot in between right	0.0	0.0	0.0	2.0	0.0000000000	False
epsilon is in fact	0.0	0.0	0.0	2.0	0.0000000000	False
fact the identity element	0.0	0.0	0.0	2.0	0.0000000000	False
identity element for catenation	0.0	0.0	0.0	2.0	0.0000000000	False
addition right secondly catenation	0.0	0.0	0.0	2.0	0.0000000000	False
associative in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
catenation and under catenation	0.0	0.0	0.0	2.0	0.0000000000	False
monoid because this operation	0.0	0.0	0.0	2.0	0.0000000000	False
arbitrary context sensitive grammar	0.0	0.0	0.0	2.0	0.0000000000	False
production of a context	0.0	0.0	0.0	2.0	0.0000000000	False
grammar what it specifies	0.0	0.0	0.0	2.0	0.0000000000	False
appears in some context	0.0	0.0	0.0	2.0	0.0000000000	False
string so which means	0.0	0.0	0.0	2.0	0.0000000000	False
means that the context	0.0	0.0	0.0	2.0	0.0000000000	False
rewriting i can replace	0.0	0.0	0.0	2.0	0.0000000000	False
drew what this production	0.0	0.0	0.0	2.0	0.0000000000	False
large in the generation	0.0	0.0	0.0	2.0	0.0000000000	False
arbitrary string and turns	0.0	0.0	0.0	2.0	0.0000000000	False
minimal a minimal shell	0.0	0.0	0.0	2.0	0.0000000000	False
case of our context	0.0	0.0	2.9972299169	6.0	0.0000000000	False
epsilon on both sides	0.0	0.0	0.0	2.0	0.0000000000	False
appears in an empty	0.0	0.0	0.0	2.0	0.0000000000	False
empty context which means	0.0	0.0	0.0	2.0	0.0000000000	False
means that you don	0.0	0.0	0.0	2.0	0.0000000000	False
appears on either side	0.0	0.0	0.0	2.0	0.0000000000	False
specifies the smallest kernel	0.0	0.0	0.0	2.0	0.0000000000	False
string in the generation	0.0	0.0	0.0	2.0	0.0000000000	False
occurs in the string	0.0	0.0	0.0	2.0	0.0000000000	False
replacing by this rule	0.0	0.0	0.0	2.0	0.0000000000	False
sense that this padding	0.0	0.0	0.0	2.0	0.0000000000	False
inclusive meaning of context	0.0	0.0	0.0	2.0	0.0000000000	False
meaning of context sensitiveness	0.0	0.0	0.0	2.0	0.0000000000	False
padding around that non	0.0	0.0	0.0	2.0	0.0000000000	False
symbol which will enable	0.0	0.0	0.0	2.0	0.0000000000	False
case of a context	0.0	0.0	0.0	2.0	0.0000000000	False
grammar the minimal padding	0.0	0.0	0.0	2.0	0.0000000000	False
rules can be thought	0.0	0.0	0.0	2.0	0.0000000000	False
thought of as rules	0.0	0.0	0.0	2.0	0.0000000000	False
rules in the context	0.0	0.0	0.0	2.0	0.0000000000	False
sides of the padding	0.0	0.0	0.0	2.0	0.0000000000	False
padding the minimal padding	0.0	0.0	0.0	2.0	0.0000000000	False
padding that you require	0.0	0.0	0.0	2.0	0.0000000000	False
require is the empty	0.0	0.0	0.0	2.0	0.0000000000	False
empty string which means	0.0	0.0	0.0	2.0	0.0000000000	False
care what the rest	0.0	0.0	0.0	2.0	0.0000000000	False
rest of the string	0.0	0.0	0.0	4.0	0.0000000000	False
out that the context	0.0	0.0	0.0	2.0	0.0000000000	False
context sensitivity into account	0.0	0.0	0.0	2.0	0.0000000000	False
deal with the programming	0.0	0.0	0.0	2.0	0.0000000000	False
language as a context	0.0	0.0	0.0	2.0	0.0000000000	False
free grammar as generated	0.0	0.0	0.0	2.0	0.0000000000	False
generated by a context	0.0	0.0	0.0	2.0	0.0000000000	False
free grammar and deal	0.0	0.0	0.0	2.0	0.0000000000	False
deal with a context	0.0	0.0	0.0	2.0	0.0000000000	False
typical context sensitive feature	0.0	0.0	0.0	2.0	0.0000000000	False
feature even in languages	0.0	0.0	0.0	2.0	0.0000000000	False
check on these context	0.0	0.0	0.0	2.0	0.0000000000	False
issues ok so undeclared	0.0	0.0	0.0	2.0	0.0000000000	False
efficient algorithms to recognize	0.0	0.0	0.0	4.0	0.0000000000	False
pause context sensitive languages	0.0	0.0	0.0	2.0	0.0000000000	False
context sensitive languages represented	0.0	0.0	0.0	2.0	0.0000000000	False
pause context free grammars	0.0	0.0	0.0	2.0	0.0000000000	False
linear algorithms available linear	0.0	0.0	0.0	2.0	0.0000000000	False
algorithms available for phrasing	0.0	0.0	0.0	2.0	0.0000000000	False
phrasing context sensitive grammars	0.0	0.0	0.0	2.0	0.0000000000	False
part of the semantics	0.0	0.0	0.0	2.0	0.0000000000	False
sensitive aspects many people	0.0	0.0	0.0	2.0	0.0000000000	False
synonymous with the semantics	0.0	0.0	0.0	2.0	0.0000000000	False
semantics of the language	0.0	0.0	0.0	4.0	0.0000000000	False
context sensitive every language	0.0	0.0	0.0	2.0	0.0000000000	False
sensitive every language generated	0.0	0.0	0.0	2.0	0.0000000000	False
regular one every language	0.0	0.0	0.0	2.0	0.0000000000	False
rules may be left	0.0	0.0	0.0	2.0	0.0000000000	False
left linear such grammars	0.0	0.0	0.0	2.0	0.0000000000	False
conversion is what helps	0.0	0.0	0.0	2.0	0.0000000000	False
helps us to design	0.0	0.0	0.0	2.0	0.0000000000	False
design machines for recognizing	0.0	0.0	0.0	2.0	0.0000000000	False
machines for recognizing languages	0.0	0.0	0.0	2.0	0.0000000000	False
languages of this grammars	0.0	0.0	0.0	2.0	0.0000000000	False
subject of the theory	0.0	0.0	0.0	2.0	0.0000000000	False
regular if there exists	0.0	0.0	0.0	2.0	0.0000000000	False
exists a regular grammar	0.0	0.0	0.0	2.0	0.0000000000	False
regular grammar which generates	0.0	0.0	0.0	2.0	0.0000000000	False
free it there exists	0.0	0.0	0.0	2.0	0.0000000000	False
free grammar that generates	0.0	0.0	0.0	2.0	0.0000000000	False
sensitive if there exists	0.0	0.0	0.0	2.0	0.0000000000	False
sensitive grammar that generates	0.0	0.0	0.0	2.0	0.0000000000	False
language you have generated	0.0	0.0	0.0	2.0	0.0000000000	False
free but the language	0.0	0.0	0.0	2.0	0.0000000000	False
generate you have written	0.0	0.0	0.0	2.0	0.0000000000	False
written context sensitive grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammar for a language	0.0	0.0	0.0	2.0	0.0000000000	False
free in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
out with a grammar	0.0	0.0	0.0	2.0	0.0000000000	False
purely which is context	0.0	0.0	0.0	2.0	0.0000000000	False
generated by the grammar	0.0	0.0	0.0	2.0	0.0000000000	False
long before any grammar	0.0	0.0	0.0	2.0	0.0000000000	False
large number of numerals	0.0	0.0	0.0	2.0	0.0000000000	False
notion of the grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammar in natural language	0.0	0.0	0.0	2.0	0.0000000000	False
language and um sanskrit	0.0	0.0	0.0	2.0	0.0000000000	False
rigorous um art form	0.0	0.0	0.0	2.0	0.0000000000	False
neat we have evolved	0.0	0.0	0.0	2.0	0.0000000000	False
evolved such neat notation	0.0	0.0	0.0	2.0	0.0000000000	False
neat notation for numbers	0.0	0.0	0.0	2.0	0.0000000000	False
numerals the terminal set	0.0	0.0	0.0	2.0	0.0000000000	False
set is the set	0.0	0.0	0.0	2.0	0.0000000000	False
require just one non	0.0	0.0	0.0	2.0	0.0000000000	False
replaced on a digit	0.0	0.0	0.0	2.0	0.0000000000	False
replaced by a digit	0.0	0.0	0.0	2.0	0.0000000000	False
nice and simple grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammar which is equivalent	0.0	0.0	0.0	2.0	0.0000000000	False
sense that the romans	0.0	0.0	0.0	2.0	0.0000000000	False
romans had a pattern	0.0	0.0	0.0	2.0	0.0000000000	False
pattern in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
fifty hundred five hundred	0.0	0.0	0.0	2.0	0.0000000000	False
hundred five hundred thousand	0.0	0.0	0.0	2.0	0.0000000000	False
thousand they had symbols	0.0	0.0	0.0	2.0	0.0000000000	False
symbols also for ten	0.0	0.0	0.0	2.0	0.0000000000	False
ten thousand fifty thousand	0.0	0.0	0.0	2.0	0.0000000000	False
fifty thousand um hundred	0.0	0.0	0.0	2.0	0.0000000000	False
thousand um hundred thousand	0.0	0.0	0.0	2.0	0.0000000000	False
thousand five hundred thousand	0.0	0.0	0.0	2.0	0.0000000000	False
require if you continue	0.0	0.0	0.0	2.0	0.0000000000	False
require an infinite set	0.0	0.0	0.0	2.0	0.0000000000	False
terminal symbols ok supposing	0.0	0.0	0.0	2.0	0.0000000000	False
terminal symbols which means	0.0	0.0	0.0	2.0	0.0000000000	False
grammar already is violated	0.0	0.0	0.0	2.0	0.0000000000	False
ten can not precede	0.0	0.0	0.0	2.0	0.0000000000	False
sense the roman numerals	0.0	0.0	0.0	2.0	0.0000000000	False
equivalent after all remember	0.0	0.0	0.0	2.0	0.0000000000	False
aim is to represent	0.0	0.0	0.0	2.0	0.0000000000	False
set but the language	0.0	0.0	0.0	2.0	0.0000000000	False
right so the language	0.0	0.0	0.0	2.0	0.0000000000	False
previewed for the context	0.0	0.0	0.0	2.0	0.0000000000	False
equivalent context free grammar	0.0	0.0	0.0	2.0	0.0000000000	False
introduce a new non	0.0	0.0	0.0	2.0	0.0000000000	False
rid of the non	0.0	0.0	0.0	2.0	0.0000000000	False
quickly see that grammar	0.0	0.0	0.0	2.0	0.0000000000	False
common occurrence of left	0.0	0.0	0.0	2.0	0.0000000000	False
occurrence of left parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
equivalent way of writing	0.0	0.0	0.0	2.0	0.0000000000	False
make a grammar smaller	0.0	0.0	0.0	2.0	0.0000000000	False
grammar smaller to reduce	0.0	0.0	0.0	2.0	0.0000000000	False
number of non terminals	0.0	0.0	5.9972299169	6.0	0.0000000000	False
important thing to reduce	0.0	0.0	0.0	2.0	0.0000000000	False
parsing of the language	0.0	0.0	0.0	2.0	0.0000000000	False
depends how many non	0.0	0.0	0.0	2.0	0.0000000000	False
idea so which means	0.0	0.0	0.0	2.0	0.0000000000	False
matter of decision making	0.0	0.0	0.0	2.0	0.0000000000	False
decision making to choose	0.0	0.0	0.0	2.0	0.0000000000	False
choose the right kind	0.0	0.0	0.0	2.0	0.0000000000	False
right kind of grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammar right correct kind	0.0	0.0	0.0	2.0	0.0000000000	False
correct kind of grammar	0.0	0.0	0.0	2.0	0.0000000000	False
facilitate an easy explanation	0.0	0.0	0.0	2.0	0.0000000000	False
explanation of the semantics	0.0	0.0	0.0	2.0	0.0000000000	False
fact the arabic numerals	0.0	0.0	0.0	2.0	0.0000000000	False
numerals um the left	0.0	0.0	0.0	2.0	0.0000000000	False
linear and the right	0.0	0.0	0.0	2.0	0.0000000000	False
difference they both equivalent	0.0	0.0	0.0	2.0	0.0000000000	False
terms of actual generation	0.0	0.0	0.0	2.0	0.0000000000	False
generation but the fact	0.0	0.0	0.0	2.0	0.0000000000	False
fact of the matter	0.0	0.0	0.0	2.0	0.0000000000	False
semantics for the left	0.0	0.0	0.0	2.0	0.0000000000	False
thatn the right linear	0.0	0.0	0.0	2.0	0.0000000000	False
semantics for the right	0.0	0.0	0.0	2.0	0.0000000000	False
algorithms actually will choose	0.0	0.0	0.0	2.0	0.0000000000	False
choose the right linear	0.0	0.0	0.0	2.0	0.0000000000	False
linear over the left	0.0	0.0	0.0	2.0	0.0000000000	False
constraint in those parsing	0.0	0.0	0.0	2.0	0.0000000000	False
calls in this case	0.0	0.0	0.0	2.0	0.0000000000	False
case will could lead	0.0	0.0	0.0	2.0	0.0000000000	False
case they would lead	0.0	0.0	0.0	2.0	0.0000000000	False
v.srinivasa rajkumar educational	0.0013006395523	0.0	0.0	0.0	0.0000000000	False
rajkumar educational technology	0.0013006395523	0.0	0.0	0.0	0.0000000000	False
educational technology i.i.t.delhi	0.00168801688868	0.0	0.0	0.0	0.0000000000	False
technology i.i.t.delhi presents	0.00168801688868	0.0	0.0	0.0	0.0000000000	False
presents a video	0.0013006395523	0.0	0.0	0.0	0.0000000000	False
languages by dr.s.arun	0.0013006395523	0.0	0.0	0.0	0.0000000000	False
dr.s.arun kumar deptt	0.0013006395523	0.0	0.0	1.58496250072	0.0000000000	False
comp.sc & engg	0.0013006395523	0.0	0.0	1.58496250072	0.0000000000	False
i.i.t delhi lecture	0.0013006395523	0.0	0.0	1.58496250072	0.0000000000	False
lecture so today	0.00207539422506	0.0	0.0	1.58496250072	0.0000000000	False
started on grammar	0.00207539422506	0.0	0.0	1.58496250072	0.0000000000	False
grammar on last	0.0	0.0	0.0	0.0	0.0000000000	False
set a grammar	0.00207539422506	0.0	0.0	1.58496250072	0.0000000000	False
four tuple consisting	0.0	0.0	0.0	1.58496250072	0.0000000000	False
finite a set	0.00207539422506	0.0	0.0	1.58496250072	0.0000000000	False
set of non	0.0	0.0	2.9972299169	0.0	0.0000000000	False
non terminal symbols	0.0	0.0	11.9787626962	34.8691750159	0.4426946632	True
symbols or grammatical	0.00207539422506	0.0	0.0	0.0	0.0000000000	False
