keyphrase	dispersion	Frequency Occurance Ratio	cuewords	Contiguous Occurance Ratio	tfidf	Phrase Size	localspan	cscore	keyword
prev link	0.0	0.0769230769231	0.0	0.0769230769231	0.0	2	0.0	0.0	False
valid	0.0	0.115384615385	0.0	0.121920192363	0.0	2	0.0	0.0	False
reference but a null	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
valid prev reference	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
null next reference	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
valid prev	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
prev reference	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
trailer nodes are sentinel	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
nodes are sentinel	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
"dummy" nodes	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
"dummy"	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
stacks and deques	0.0	0.0384615384615	0.0	0.0	0.0	3	0.0	0.0	False
deques	0.0	0.846153846154	0.0	1.20061620502	0.0	3	0.0	0.0	False
implementing adts	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
adts	0.0	0.846153846154	0.0	1.71516600717	0.0	3	0.0	0.0	False
implementations of other adts	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
adts as building	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
building	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
blocks	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
stack method deque	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
stack method	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
method deque	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
size size	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
isempty isempty	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
top last	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
pop removelast	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
removelast	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
deque to implement	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
adaptor pattern adaptoe patterns	0.0	0.153846153846	0.0	0.307692307692	0.0	1	0.0	0.0	False
adaptor pattern adaptoe	0.0	0.153846153846	0.0	0.307692307692	0.0	1	0.0	0.0	False
pattern adaptoe patterns	0.0	0.153846153846	0.0	0.307692307692	0.0	1	0.0	0.0	False
pattern adaptoe	0.0	0.153846153846	0.0	0.307692307692	0.0	1	0.0	0.0	False
adaptoe patterns	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
adaptoe	0.0	0.615384615385	0.0	2.46153846154	0.0	3	0.0	0.0	False
class by using methods	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
methods of anothet class	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
methods of anothet	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
anothet class	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
anothet	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
general adaptor classes specialize	0.0	0.115384615385	0.0	0.182880288545	0.0	1	0.0	0.0	False
adaptor classes specialize general	0.0	0.115384615385	0.0	0.182880288545	0.0	2	0.0	0.0	False
general adaptor classes	0.0	0.115384615385	0.0	0.182880288545	0.0	1	0.0	0.0	False
adaptor classes specialize	0.0	0.115384615385	0.0	0.182880288545	0.0	2	0.0	0.0	False
classes specialize general	0.0	0.115384615385	0.0	0.182880288545	0.0	2	0.0	0.0	False
general adaptor	0.0	0.115384615385	0.0	0.182880288545	0.0	1	0.0	0.0	False
classes specialize	0.0	0.115384615385	0.0	0.182880288545	0.0	2	0.0	0.0	False
specialize general	0.0	0.115384615385	0.0	0.182880288545	0.00082397600808	2	0.0	0.0	False
general	0.0	0.115384615385	0.0	0.182880288545	0.0	2	0.0	0.0	False
two such applications	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
specialize a general class	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
general class by changing	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
specialize a general	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
class by changing	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
stack with a deque	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
specialize the types	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
types of objects	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
defining an integerarraystack class	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
integerarraystack class that adapts	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
class that adapts arraystack	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
defining an integerarraystack	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
class that adapts	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
integerarraystack class	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
adapts arraystack	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
integerarraystack	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
arraystack	0.0	0.0769230769231	0.0	0.0769230769231	0.0	1	0.0	0.0	False
store integers	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
vector adt	0.0	0.0769230769231	0.0	0.0384615384615	0.0	3	0.0	0.0	True
elements that supports	0.0	0.0769230769231	0.0	0.0384615384615	0.0	1	0.0	0.0	False
return the element	0.0	0.153846153846	0.0	0.153846153846	0.0	2	0.0	0.0	False
return the old element;	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
element; an error condition	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
element; an error	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
error condition occues	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
return return	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
error condition	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
condition occues	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
element;	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
condition	0.0	0.0769230769231	0.0	0.0384615384615	0.0	2	0.0	0.0	False
occues	0.0	0.384615384615	0.0	0.511065860752	0.0	2	0.0	0.0	False
r>n	0.0	0.230769230769	0.0	0.298264903929	0.0	2	0.0	0.0	False
rank r; an error	0.0	0.230769230769	0.0	0.298264903929	0.0	2	0.0	0.0	False
array based implementation	0.0	0.0769230769231	0.0	0.0384615384615	0.0	1	0.0	0.0	False
array based	0.0	0.0769230769231	0.0	0.0384615384615	0.0	1	0.0	0.0	False
based implementation	0.0	0.0769230769231	0.0	0.0384615384615	0.0	3	0.0	0.0	False
based	0.0	0.0769230769231	0.0	0.0384615384615	0.0	3	0.0	0.0	False
downto	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
array based implementation contd	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
based implementation contd	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
implementation contd	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
contd	0.0	0.0384615384615	0.0	0.0	0.0	3	0.0	0.0	False
implem with a doubly	0.0	0.0384615384615	0.0	0.0	0.0	1	0.0	0.0	False
implem	0.0	0.923076923077	0.0	1.76344711566	0.0	3	0.0	0.0	False
list before insertion	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
list after insertion	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
java implementation	0.0	0.0384615384615	0.0	0.0	0.0	3	0.0	0.0	False
rank object element	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
public void	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
rank object	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
object element	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
public	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
void	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
throws boundaryviolationexception	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
boundaryviolationexception	0.0	0.0769230769231	0.0	0.0769230769231	0.0	2	0.0	0.0	False
rank > size	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
dlnode	0.0	0.153846153846	0.0	0.307692307692	0.0	2	0.0	0.0	False
node willbe night	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
node willbe	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
willbe night	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
willbe	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
night	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
dlnode prev	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
dlnode node	0.0	0.0384615384615	0.0	0.0	0.0	2	0.0	0.0	False
dictionary abstract data type	0.5223880597	0.0175438596491	0.0	0.0	0.0	1	3.99774774775	8.0	True
binary search is done	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
done what the analysis	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
analysis for binary searches	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
hash table how hashing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
done see the collision	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
class we will follow	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
dictionary is an abstract	0.0000000000	0.0877192982456	0.0	0.20367790306	0.0	1	0.0	2.0	False
data type that store	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
type that store stores	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
number right so bank	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right so bank account	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
bank account has lots	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
access the bank account	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
bank account or data	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
numbers so the account	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
stores wealth of information	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
address of the account	0.0000000000	0.0350877192982	0.0	0.0350877192982	0.0	1	0.0	2.0	False
list of transactions done	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
elements so the element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element when we talk	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
talk of a element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
account number this helps	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
access the particular information	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
information so any application	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
operation on an account	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
provide the account number	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
basically an abstract model	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
model of a database	0.0000000000	0.0877192982456	0.0	0.20367790306	0.0	1	0.0	2.0	False
store this key element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
account number for instance	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
instance in the case	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
suppose i had student	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key here your entry	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right you have characters	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
characters in your entry	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
uniquely identifies particular student	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
student or particular account	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
account becomes the key	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
operations that is supported	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key find the element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key no in settings	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key want to return	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search to this wealth	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
wealth of data databases	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key in my dictionary	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
lets see my procedure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
procedure we just return	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element okay one thing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
require comparison of keys	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
doing is searching searching	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
instance again for student	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
require is comparing keys	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
comparing keys for equality	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
equality right we don	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
order on our keys	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
type can be implemented	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
implementing this abstract data	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
instance use an array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
linked list to implement	0.0000000000	0.0	0.0	0.0	0.0	0.0	5.99831081081	6.0	False
inefficient way of doing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
notion of a predecessor	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
whats called hash table	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
tree red black trees	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
red black trees avl	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
black trees avl trees	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
avl trees b trees	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
data structures to implement	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
critical very important data	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
lectures right in java	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
abstract class called java	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
java that util dot	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
dot dictionary which lays	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
lays of this specification	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
interface java dot util	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
java dot util dot	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
dot util dot map	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
specifications are two classes	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
dictionary dictionary you understand	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
understand what the abstract	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
keys in my databases	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
databases and i query	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key in this databases	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
sitting right so index	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
index of the found	0.0000000000	0.0175438596491	0.0	0.0	0.0	1	0.0	2.0	False
null or or nil	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right so five sitting	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
two so you return	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
technique called binary search	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
binary search i imagine	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
case going to recall	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
apply to different problems	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
narrow down the range	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
searching for the query	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
sitting in an array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
order increasing or decreasing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
decreasing for binary search	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
binary search to work	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search to work suppose	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
suppose i am searching	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
searching for an element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
element in this case	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
fourteen right ill compare	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right ill compare fourteen	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
compare fourteen and twenty	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
fourteen so that means	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
lies in this databases	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right of the fourteen	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
elements are in increasing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
means that the element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
two has to lie	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
part of the array	0.3162650602	0.0	0.0	0.0	0.0	0.0	4.99662162162	12.0	False
search for our element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search for the element	0.4191616766	0.0	0.0	0.0	0.0	0.0	1.99774774775	8.0	False
fourteen we have figure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
two in this part	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
part of a array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
array once again wee	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
wee have to repeat	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
repeat the same thing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
middle element compare twenty	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
two with this middle	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
middle element which means	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
twenty two this part	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
middle element we search	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search for we compare	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
compare this middle element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element twenty two twenty	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
larger so if twenty	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
write a recursive procedure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
understand this quickly imagine	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
end of the range	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
range want to search	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search so procedure call	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key which you searching	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
high basically that means	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
means that your invoking	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
invoking it something wrong	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element which is obtained	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
check if middle element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
position where you found	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
keys so you return	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search in the left	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
array the left part	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
array has a staring	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
low and its ending	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
ending location mid minus	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
call to that procedure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search in the right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
binary search small pieces	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
small pieces of code	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
write a iterative procedure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	4.0	False
iterative procedure you understand	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
array and we doing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
out in a loop	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
loop right and updating	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
step low becomes mid	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
larger than the middle	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
middle element the element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
larger then the mid	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element low becomes mid	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
smaller than the mid	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element high become mid	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
high become mid minus	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
key in which case	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
case we just return	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
out from this loop	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
loop do while loop	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
questions from this point	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
two different ways write	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
procedure you can write	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
size of the problem	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
halved at every steps	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
range of that items	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
search n is halved	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
halved after one comparison	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
range of the elements	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
searching for my key	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
right after logging comparison	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
logging comparison the range	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
require log n base	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
comparison can be done	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
done in one unit	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
class that is base	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
numbers in that array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
numbers were in decreasing	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
suppose you still searching	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
throw all the elements	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
elements go throw entire	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
initially at the beginning	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
beginning only of search	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
position some other element	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
run through the array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
element in the array	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
ends my aside searching	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
back to my dictionary	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
asked to implement caller	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
implement caller id facility	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
company right various company	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
facility when a call	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
call comes in based	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
based on a phone	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
number you can figure	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
callers name okay lets	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
assume that our phone	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
